# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.5972152610098581,2.0233114729533375,5.065093590397566,4.744412326663551,0.7996212048290294,3.0000000000000075,-0.23163847941241247,0.0,-10.62791984207678,0.0
 0.6114825103618675,2.0349875866069205,5.066031547581767,4.592781144183474,0.8424229528850578,3.000000000000008,-0.2005866743184352,0.0,-9.696217026373231,0.0
 0.625705062948975,2.0472352981342574,5.066985758440897,4.454876187629873,0.8850906106463802,3.0,-0.17528938257811066,0.0,-8.90283366747403,0.0
 0.6398821615497737,2.0600481470230845,5.06795560696178,4.3286598368995834,0.9276219064487764,3.0,-0.154459394736096,0.0,-8.222115240922406,0.0
 0.6540131550889895,2.073419672761139,5.068940477131244,4.212473179551421,0.9700148870664236,2.999999999999992,-0.13714184972069385,0.0,-7.634115534176299,0.0
 0.6680974768039519,2.087343414836158,5.069939752936117,4.10495184035889,1.0122678522113107,2.999999999999984,-0.12261805472697822,0.0,-7.123136942603238,0.0
 0.6821346275669686,2.1018129127358782,5.070952818363226,4.004963293189954,1.0543793045003609,3.000000000000008,-0.11033988455438291,0.0,-6.676688605107137,0.0
 0.6961241629926683,2.1168217059480368,5.0719790573994,3.9115595214224426,1.09634791077746,3.000000000000008,-0.09988423316707715,0.0,-6.284731030962296,0.0
 0.7100656833614454,2.1323633339603703,5.073017854031464,3.8239408157419965,1.1381724718837911,2.999999999999992,-0.09092087426213002,0.0,-5.9391205802068985,0.0
 0.7239588256640811,2.1484313362606158,5.074068592246248,3.7414277683686694,1.1798518987916984,3.000000000000008,-0.0831894427850813,0.0,-5.633195552787249,0.0
 0.7378032572622871,2.1650192523365104,5.075130656030578,3.663439377858788,1.2213851935863165,3.0,-0.07648272370384775,0.0,-5.361464070993881,0.0
 0.7515986707931969,2.1821206216757907,5.076203429371284,3.589475763868313,1.2627714341790457,3.0,-0.0706343666150323,0.0,-5.119366116479078,0.0
 0.7653447800407658,2.199728983766194,5.07728629625519,3.519104397952889,1.3040097619217523,2.999999999999992,-0.06550974776756689,0.0,-4.903090228322467,0.0
 0.7790413165655186,2.2178378780954575,5.078378640669126,3.4519490435565117,1.3450993714960107,3.0,-0.060999100354786395,0.0,-4.70943098604631,0.0
 0.7926880269340649,2.236440844151317,5.079479846599918,3.38768080288928,1.3860395026016497,2.999999999999992,-0.057012297692127685,0.0,-4.5356772018711595,0.0
 0.8062846704266801,2.2555314214215105,5.080589298034395,3.3260108169778557,1.4268294330794953,3.0000000000000164,-0.053474853806690426,0.0,-4.379523496625298,0.0
 0.819831017128725,2.2751031493937743,5.081706378959385,3.2666842733028174,1.4674684731856302,3.0000000000000164,-0.05032483170309613,0.0,-4.238999829550159,0.0
 0.8333268463323825,2.295149567555846,5.082830473361714,3.209475455608875,1.5079559607966029,3.0,-0.04751043192293058,0.0,-4.112414924100909,0.0
 0.8467719451908641,2.315664215395462,5.08396096522821,3.154183630407243,1.5482912573720475,3.0,-0.04498809918946452,0.0,-3.9983105578210445,0.0
 0.8601661075792876,2.3366406324003592,5.0850972385457,3.10062960951644,1.588473744537318,3.0,-0.042721023233749864,0.0,-3.8954243789857177,0.0
 0.8735091331256827,2.358072358058275,5.086238677301013,3.0486528625135834,1.6285028211765034,3.0,-0.040677944622456,0.0,-3.8026594939894065,0.0
 0.8868008263828079,2.3799529318569457,5.087384665480976,2.9981090789581812,1.6683779009478792,3.000000000000017,-0.038832197284758785,0.0,-3.719059439771138,0.0
 0.9000409961171012,2.4022758932841084,5.0885345870724175,2.9488681007236854,1.7080984101507592,3.0000000000000084,-0.037160935704597074,0.0,-3.643787491039151,0.0
 0.9132294546955353,2.4250347818275007,5.089687826062163,2.900812160329499,1.7476637858860613,2.999999999999983,-0.035644508152804205,0.0,-3.576109452443899,0.0
 0.9263660175546795,2.448223136974859,5.0908437664370405,2.8538343737162903,1.7870734744634937,2.999999999999983,-0.03426594479581563,0.0,-3.5153792923158234,0.0
 0.9394505027390864,2.47183449821392,5.092001792183879,2.807837445448413,1.8263269300167142,2.9999999999999916,-0.03301053884916924,0.0,-3.4610270895174184,0.0
 0.9524827304983745,2.4958624050324207,5.093161287289505,2.762732552136756,1.8654236132945787,3.0000000000000084,-0.03186550019243734,0.0,-3.4125488740288334,0.0
 0.9654625229342064,2.5203003969180986,5.094321635740747,2.71843837607473,1.9043629906020743,2.9999999999999827,-0.030819669087599685,0.0,-3.369498039658347,0.0
 0.9783897036898299,2.5451420133586904,5.095482221524431,2.6748802658603474,1.9431445328689447,3.0,-0.029863278377979405,0.0,-3.3314780469577223,0.0
 0.9912640976760648,2.5703807938419323,5.096642428627385,2.631989504927321,1.9817677148276494,2.9999999999999916,-0.02898775425216646,0.0,-3.298136206549064,0.0
 1.0040855308285936,2.5960102778555623,5.097801641036439,2.5897026720271175,2.0202320142852357,2.9999999999999916,-0.02818554924057884,0.0,-3.2691583646589124,0.0
 1.016853829892224,2.622024004887316,5.098959242738416,2.5479610803407837,2.058536911476127,3.0000000000000173,-0.027450001937459178,0.0,-3.2442643366341093,0.0
 1.029568822228471,2.648415514424932,5.1001146177201475,2.506710284163722,2.0966818884848677,3.0,-0.026775218094218574,0.0,-3.2232039886267017,0.0
 1.0422303356433404,2.6751783459561462,5.10126714996846,2.4658996436228637,2.134666428729476,2.9999999999999827,-0.026155969823437854,0.0,-3.205753842972207,0.0
 1.0548381982326838,2.702306038968696,5.102416223470181,2.425481939675411,2.172490016497506,2.9999999999999822,-0.025587610114555383,0.0,-3.1917141505564706,0.0
 1.067392238242852,2.729792132950317,5.103561222212137,2.385413032528305,2.2101521365280106,3.0,-0.025065999371467404,0.0,-3.180906343772589,0.0
 1.0798922839447231,2.7576301673887484,5.104701530181156,2.3456515578577757,2.247652273633624,3.0000000000000178,-0.024587442639254435,0.0,-3.1731708265809067,0.0
 1.0923381635194296,2.785813681771726,5.105836531364067,2.306158655880178,2.284989912357743,2.9999999999999645,-0.02414863608938776,0.0,-3.168365043197233,0.0
 1.1047297049543596,2.814336215586986,5.106965609747696,2.266897729166416,2.322164536662533,2.9999999999999822,-0.023746620164674947,0.0,-3.16636179536155,0.0
 1.1170667359481885,2.8431913083222655,5.108088149318871,2.2278342255593646,2.3591756296440196,3.0,-0.0233787397916873,0.0,-3.167047766795204,0.0
 1.1293490838238662,2.8723724994653033,5.10920353406442,2.1889354431486976,2.3960226732710526,2.999999999999982,-0.023042609462963385,0.0,-3.17032223299561,0.0
 1.141576575448622,2.9018733285038336,5.110311147971171,2.1501703545969666,2.43270514814532,3.0,-0.022736083147810796,0.0,-3.1760959249164555,0.0
 1.153749037160184,2.9316873349255954,5.111410375025949,2.111509448558673,2.4692225332800057,3.0,-0.0224572280145672,0.0,-3.1842900339674594,0.0
 1.1658662946984877,2.961808058218325,5.1125005992155845,2.0729245861404357,2.505574305894917,3.000000000000018,-0.022204301523753397,0.0,-3.1948353357219577,0.0
 1.177928173142264,2.992229037869759,5.113581204526905,2.034388870673076,2.5417599412262457,2.999999999999982,-0.0219757312343133,0.0,-3.207671417691072,0.0
 1.1899344968499515,3.0229438133676347,5.114651574946735,1.9958765292843803,2.5777789123493084,3.0000000000000187,-0.021770097569499495,0.0,-3.222745998863768,0.0
 1.2018850894044577,3.053945924199688,5.115711094461905,1.9573628049452942,2.613630690012827,2.9999999999999813,-0.02158611812394751,0.0,-3.2400143354517557,0.0
 1.213779773561345,3.085228909853658,5.116759147059242,1.9188238577613088,2.649314742483489,3.0000000000000187,-0.021422634206950533,0.0,-3.2594386910588313,0.0
 1.2256183712000615,3.1167863098172797,5.117795116725572,1.8802366745697985,2.6848305353996382,2.9999999999999813,-0.02127859877521236,0.0,-3.2809878754191986,0.0
 1.2374007032778969,3.148611663578291,5.1188183874477255,1.8415789858782576,2.7201775316331447,3.0000000000000187,-0.021153066306778694,0.0,-3.304636840661392,0.0
 1.2491265897863586,3.1806985106244285,5.119828343212528,1.8028291893329806,2.7553551911585297,2.999999999999981,-0.021045182833062556,0.0,-3.330366322699247,0.0
 1.2607958497097123,3.213040390443429,5.120824368006806,1.7639662790734196,2.7903629709285904,2.999999999999981,-0.020954178427814524,0.0,-3.3581625335495806,0.0
 1.2724083009854557,3.2456308425230294,5.1218058458173905,1.7249697802765482,2.8252003247558206,3.0,-0.02087935906581866,0.0,-3.3880168932286177,0.0
 1.2839637604665155,3.2784634063509674,5.122772160631106,1.6858196883456986,2.859866703199,3.0,-0.02082010105159222,0.0,-3.419925794047166,0.0
 1.295462043884982,3.3115316214149786,5.123722696434781,1.6464964122956203,2.8943615534544,3.0000000000000386,-0.020775844722461384,0.0,-3.4538904056122433,0.0
 1.3069029658172204,3.3448290272028016,5.124656837215243,1.6069807218025032,2.928684319251115,2.9999999999999614,-0.020746089262104236,0.0,-3.4899165046286313,0.0
 1.3182863396502016,3.378349163202172,5.12557396695932,1.5672536975844245,2.9628344407500586,3.0000000000000195,-0.020730388577716606,0.0,-3.5280143352061666,0.0
 1.3296119775489297,3.412085568900827,5.12647346965384,1.5272966847223577,2.996811354446243,3.0000000000000195,-0.020728347158112507,0.0,-3.5681984947218783,0.0
 1.3408796904248357,3.4460317837865033,5.127354729285629,1.4870912485995915,3.030614493073961,3.0,-0.02073961613548648,0.0,-3.6104878415702313,0.0
 1.3520892879050377,3.4801813473469387,5.128217129841516,1.446619133188426,3.0642432855145674,3.00000000000002,-0.020763890673182444,0.0,-3.6549054303528155,0.0
 1.3632405783023631,3.5145277990698696,5.1290600553083285,1.4058622213598,3.097697156706544,3.00000000000002,-0.020800906698842724,0.0,-3.70147846196496,0.0
 1.3743333685860502,3.549064678443033,5.129882889672893,1.3648024970416381,3.1309755275576046,2.99999999999996,-0.02085043900029775,0.0,-3.7502382560408,0.0
 1.3853674643530447,3.5837855249541652,5.130685016922037,1.3234220089754374,3.164077814858588,2.99999999999998,-0.02091229807239901,0.0,-3.801220244402255,0.0
 1.3963426697998242,3.6186838780910047,5.13146582104259,1.2817028358446652,3.1970034311989273,3.000000000000061,-0.02098632934054892,0.0,-3.8544639805615235,0.0
 1.4072587876946783,3.653753277341287,5.132224686021377,1.239627052611387,3.2297517848834896,3.0000000000000204,-0.021072410716244085,0.0,-3.910013163942825,0.0
 1.418115619350391,3.6889872621927493,5.132960995845229,1.1971766979188392,3.2623222798506277,3.0,-0.021170451199756295,0.0,-3.967915689212624,0.0
 1.4289129645972682,3.724379372133129,5.1336741345009695,1.1543337423119095,3.2947143155912593,2.9999999999999796,-0.021280389884853024,0.0,-4.028223701461866,0.0
 1.4396506217564613,3.759923146650163,5.134363485975429,1.1110800572450765,3.326927287068838,2.9999999999999587,-0.021402194978803166,0.0,-4.0909936806016765,0.0
 1.4503283876135429,3.7956121252315875,5.1350284342554335,1.0673973846008113,3.3589605846400823,2.9999999999999583,-0.021535862222551855,0.0,-4.156286529145555,0.0
 1.4609460573922934,3.8314398473651394,5.135668363327811,1.0232673067284745,3.3908135939763344,3.0000000000000417,-0.02168141517275609,0.0,-4.224167688396466,0.0
 1.4715034247286634,3.8673998525385573,5.13628265717939,0.9786712167516485,3.4224856959854444,3.000000000000021,-0.021838903373739314,0.0,-4.294707262731747,0.0
 1.4820002816448714,3.9034856802395765,5.136870699796997,0.9335902891177538,3.4539762667340685,3.0,-0.022008403221016604,0.0,-4.367980167230717,0.0
 1.4924364185236179,3.9396908699559345,5.13743187516746,0.8880054502088842,3.485284677370308,3.0,-0.022190016580955024,0.0,-4.444066286722125,0.0
 1.502811624082375,3.976008961175368,5.137965567277607,0.8418973489673997,3.516410294046579,2.9999999999999787,-0.022383870946232395,0.0,-4.523050660854546,0.0
 1.5131256853477368,4.012433493385614,5.138471160114263,0.7952463273450106,3.547352477842665,3.000000000000043,-0.022590119785815897,0.0,-4.605023678021132,0.0
 1.523378387629801,4.048958006074409,5.138948037664259,0.7480323905724036,3.578110584688858,3.0000000000000218,-0.02280894187624046,0.0,-4.690081299203236,0.0
 1.5335695144965635,4.085576038729491,5.139395583914421,0.700235177036793,3.6086839652891456,3.0000000000000218,-0.023040541892563954,0.0,-4.778325292292283,0.0
 1.5436988477483082,4.122281130838597,5.139813182851577,0.6518339277659242,3.6390719650443795,2.9999999999999782,-0.023285150626901216,0.0,-4.869863495356535,0.0
 1.5537661673919725,4.159066821889462,5.140200218462554,0.6028074553371578,3.6692739239753727,3.000000000000044,-0.023543025213847244,0.0,-4.964810098054909,0.0
 1.5637712516154785,4.195926651369826,5.14055607473418,0.5531341121524055,3.6992891766458906,3.0,-0.023814449971651795,0.0,-5.06328594771078,0.0
 1.5737138767620105,4.232854158767423,5.140880135653282,0.5027917579646142,3.7291170520854866,3.0,-0.024099736561048465,0.0,-5.165418880783017,0.0
 1.5835938173042337,4.269842883569991,5.141171785206688,0.45175772654680096,3.7587568737121564,3.0000000000000226,-0.024399225027572125,0.0,-5.2713440819312956,0.0
 1.5934108458184408,4.306886365265267,5.141430407381225,0.40000879138628415,3.7882079592547777,2.9999999999999774,-0.024713284529524947,0.0,-5.38120446775959,0.0
 1.6031647329586187,4.343978143340988,5.141655386163722,0.3475211303295361,3.8174696206753116,3.0000000000000226,-0.025042314401158037,0.0,-5.4951511064341405,0.0
 1.6128552474304312,4.3811117572848906,5.141846105541006,0.2942702890078398,3.846541164090749,3.000000000000023,-0.025386745093462774,0.0,-5.613343664139745,0.0
 1.6224821559651093,4.4182807465847125,5.142001949499903,0.24023114297945183,3.875421889694783,2.999999999999954,-0.025747039517366743,0.0,-5.735950888794004,0.0
 1.6320452232932485,4.45547865072819,5.142122302027243,0.18537785843901444,3.9041110916792006,2.999999999999977,-0.026123694256860765,0.0,-5.863151133135865,0.0
 1.6415442121185118,4.4926990092030605,5.1422065471098515,0.12968385134452742,3.9326080581549903,3.0,-0.026517241324444177,0.0,-5.9951329112079845,0.0
 1.6509788830912342,4.529935361497061,5.142254068734558,0.07312174488954049,3.960912071073157,2.999999999999953,-0.02692824940925635,0.0,-6.1320955059079605,0.0
 1.6603489947819356,4.567181247097927,5.142264250888188,0.01566332510113445,3.9890224061452613,2.9999999999999765,-0.027357326098100362,0.0,-6.26097509002039,0.0
 1.6696740327793012,4.604430205493396,5.142236477557571,-0.04272050551386459,4.0,1.1772170641921358,-0.027805119503986064,0.0,-6.372749914455922,0.0
 1.6789854402210898,4.641675776171206,5.142170132729532,-0.10205977649198712,4.0,0.0,-0.02827232078542204,0.0,-6.47731634043541,0.0
 1.6882988225797344,4.678911498619093,5.142064600390902,-0.162385500228359,3.996208157668549,-0.4071391236215419,-0.02875966593729382,0.0,-6.563305845795685,0.0
 1.6976453663049442,4.716130912324795,5.141919264528506,-0.22372972529801358,3.9681685264929194,-3.0000000000000235,-0.02926793908203901,0.0,-6.6326889445868495,0.0
 1.707052692302418,4.753327556776048,5.141733509129173,-0.2861255924395828,3.939946548500498,-3.0,-0.02979797443096942,0.0,-6.705032283408387,0.0
 1.7165204768421705,4.790494971460589,5.141506718179729,-0.3496073934309774,3.9115431948812405,-3.0000000000000235,-0.030350660000365574,0.0,-6.780414468641737,0.0
 1.7260483958101531,4.827626695866155,5.1412382756670025,-0.4142106330575331,3.8829594379772927,-2.999999999999977,-0.030926940383179436,0.0,-6.858919671357387,0.0
 1.7356361245655882,4.864716269480483,5.1409275655778215,-0.4799720944218259,3.854196251710987,-3.000000000000023,-0.031527820597270384,0.0,-6.940637861887508,0.0
 1.7452833377935648,4.9017572317913105,5.1405739718990136,-0.5469299078136222,3.8252546120270576,-2.999999999999977,-0.03215436962340831,0.0,-7.025665071178293,0.0
 1.754989709352572,4.938743122286374,5.140176878617405,-0.6151236234436167,3.7961354973500363,-3.0,-0.032807724962241894,0.0,-7.1141036725654585,0.0
 1.7647549121166408,4.975667480453409,5.139735669719824,-0.6845942882908256,3.7668398890578296,-3.0,-0.03348909684065295,0.0,-7.206062693882218,0.0
 1.7745786178117295,5.012523845780154,5.139249729193099,-0.7553845274158828,3.7373687719725632,-3.0000000000000226,-0.03419977313913266,0.0,-7.3016581523626405,0.0
 1.7844604968459763,5.049305757754346,5.138718441024056,-0.827538630026952,3.7077231348698234,-2.999999999999955,-0.03494112493171112,0.0,-7.401013422142691,0.0
 1.7944002181334164,5.086006755863721,5.1381411891995254,-0.9011026406876539,3.677903971007503,-3.0,-0.035714612071648645,0.0,-7.5042596344184425,0.0
 1.8043974489107382,5.122620379596017,5.137517357706332,-0.9761244560658751,3.6479122786755376,-3.000000000000022,-0.036521789444871854,0.0,-7.611536106065892,0.0
 1.8144518545466217,5.159140168438971,5.136846330531304,-1.0526539275884352,3.617749061767887,-2.999999999999978,-0.037364313893933285,0.0,-7.722990812532389,0.0
 1.8245630983431806,5.195559661880319,5.136127491661269,-1.130742970532535,3.5874153303782106,-2.9999999999999782,-0.03824395172813809,0.0,-7.838780894613035,0.0
 1.8347308413289947,5.2318723994077985,5.135360225083055,-1.2104456799910694,3.5569121014207687,-2.9999999999999782,-0.03916258654167641,0.0,-7.959073209817292,0.0
 1.8449547420431864,5.268071920509145,5.134543914783489,-1.2918184542652251,3.5262403992781937,-2.9999999999999782,-0.04012222818303595,0.0,-8.084044930981669,0.0
 1.855234456309967,5.304151764672098,5.133677944749398,-1.3749201262755322,3.495401256477852,-3.0,-0.041125022272037286,0.0,-8.213884193199672,0.0
 1.8655696370030284,5.340105471384393,5.132761698967611,-1.4598121036041316,3.464395714398668,-3.0,-0.042173260674312686,0.0,-8.34879079716453,0.0
 1.875959933799132,5.375926580133766,5.1317945614249565,-1.5465585178752494,3.4332248240103573,-2.9999999999999787,-0.04326939285585076,0.0,-8.488976971438609,0.0
 1.8864049929201931,5.411608630407955,5.130775916108259,-1.6352263842192527,3.401889646647174,-2.9999999999999574,-0.04441603838895463,0.0,-8.634668196834516,0.0
 1.8969044568631133,5.4471451616946975,5.129705147004348,-1.7258857716109957,3.370391254818414,-2.9999999999999787,-0.04561600042391433,0.0,-8.786104106290004,0.0
 1.9074579641165748,5.48252971348173,5.128581638100051,-1.818609985026395,3.3387307330580294,-3.000000000000021,-0.04687228080491067,0.0,-8.943539458125118,0.0
 1.9180651488639477,5.517755825256788,5.127404773382195,-1.9134757603541483,3.3069091788159106,-2.999999999999979,-0.04818809614723338,0.0,-9.107245193596802,0.0
 1.9287256406714142,5.552817036507612,5.126173936837608,-2.010563473129075,3.274927703393512,-2.9999999999999583,-0.04956689579647274,0.0,-9.277509588710098,0.0
 1.9394390641603445,5.587706886721935,5.124888512453118,-2.109957362275538,3.242787432926721,-2.999999999999979,-0.051012381397358655,0.0,-9.454639506249208,0.0
 1.9502050386629166,5.622418915387495,5.123547884215551,-2.211745770130828,3.210489509419005,-2.9999999999999587,-0.05252852855761136,0.0,-9.638961758067474,0.0
 1.9610231778598768,5.656946661992031,5.122151436111737,-2.3160214001437778,3.1780350918281246,-3.0,-0.05411961033216946,0.0,-9.830824592037146,0.0
 1.971893089399293,5.691283666023276,5.1206985521285,-2.422881593818739,3.145425357209876,-3.0000000000000204,-0.0557902233675351,0.0,-10.030599308508604,0.0
 1.9828143744950655,5.725423466968971,5.1191886162526705,-2.53242862854842,3.1126615019225583,-3.0,-0.05754531667643989,0.0,-10.238682031570505,0.0
 1.9937866275038765,5.759359604316852,5.117621012471076,-2.6447700382755785,3.0797447428961253,-3.0,-0.059390223236187326,0.0,-10.455495638181338,0.0
 2.004809435479189,5.793085617554654,5.115995124770543,-2.760018958981969,3.0466763189701873,-3.0000000000000404,-0.061330694948027814,0.0,-10.681491867921753,0.0
 2.015882377700805,5.826595046170116,5.1143103371378995,-2.878294501276126,3.01345749230534,-3.0,-0.0633729413343646,0.0,-10.917153637272593,0.0
 2.027005025178403,5.859881429650974,5.112566033559972,-2.999722152642286,2.980089549872546,-2.99999999999996,-0.06552367246793908,0.0,-11.162997567230422,0.0
 2.038176940127384,5.892938307484964,5.11076159802359,-3.124434212039067,2.9465738050256025,-3.00000000000004,-0.06779014628072928,0.0,-11.419576763418412,0.0
 2.0493976754152468,5.925759219159824,5.10889641451558,-3.2525702600008146,2.9129115991620145,-2.9999999999999605,-0.07018022129458802,0.0,-11.687483860223875,0.0
 2.060666773976606,5.9583377041632914,5.1069698670227694,-3.3842776675559705,2.8791043034779378,-2.9999999999999605,-0.07270241517062814,0.0,-11.967354373550132,0.0
 2.0719837681948694,5.990667301983102,5.104981339531987,-3.519712147809349,2.8451533208231474,-2.999999999999961,-0.07536596987723629,0.0,-12.259870385635686,0.0
 2.083348179248477,6.022741552106994,5.1029302160300585,-3.6590383543356624,2.811060087662325,-3.0,-0.07818092421196744,0.0,-12.565764604636044,0.0
 2.094759516419479,6.0545539940227036,5.100815880503812,-3.802430531050608,2.776826076149318,-3.000000000000039,-0.08115819488081018,0.0,-12.885824844106928,0.0
 2.106217276362147,6.086098167217967,5.098637716940076,-3.9500732187776517,2.742452796321314,-3.0000000000000386,-0.08430966698783549,0.0,-13.220898967658142,0.0
 2.1177209423291807,6.117367611180523,5.096395109325677,-4.102162024285493,2.7079417984202125,-3.0,-0.08764829533818097,0.0,-13.571900353546827,0.0
 2.1292699833529816,6.148355865398106,5.094087441647444,-4.258904458239543,2.6732946753488105,-2.9999999999999614,-0.09118821801368986,0.0,-13.9398139517122,0.0
 2.1408638533793742,6.179056469358455,5.091714097892203,-4.420520849387788,2.638513065269632,-3.000000000000038,-0.09494488386613671,0.0,-14.325702986860692,0.0
 2.152501990351066,6.209462962549307,5.089274462046782,-4.587245342964648,2.603598654354557,-2.999999999999962,-0.09893519577597408,0.0,-14.730716408044758,0.0
 2.1641838152380863,6.239568884458397,5.086767918098009,-4.759326992503783,2.5685531796934953,-3.000000000000076,-0.10317767219398243,0.0,-15.156097165242329,0.0
 2.1759087310124094,6.269367774573465,5.084193850032712,-4.937030955233706,2.5333784323705255,-3.0000000000000377,-0.10769262912033523,0.0,-15.60319141788912,0.0
 2.187676121563954,6.298853172382245,5.0815516418377165,-5.120639802498519,2.4980762607158917,-2.9999999999999623,-0.11250238598261848,0.0,-16.073458803631834,0.0
